NOTE: Each column in this file (except column 1) contains the empirical marginal probabilities of the bank 
indicated in that column heading going default ---the marginal probabilities computed from the model.
   
  Date ,  HR,  DIA,  SYS 
 21/03/2016,  0.0547819813361169,  0.0601826367080206,  0.0546359090296758, 
 22/03/2016,  0.0552014517809606,  0.0606601013833819,  0.0417830338090968, 
 23/03/2016,  0.0541106852193095,  0.0591404117194431,  0.03811093821608, 
 24/03/2016,  0.0401545107329615,  0.0475688716101268,  0.0264888833822491, 
 25/03/2016,  0.040509165085015,  0.047005723833745,  0.0222097278023352, 
 26/03/2016,  0.0422209660284333,  0.0396856336207204,  0.0198107140007523, 
 27/03/2016,  0.0383822667854579,  0.0325337395335767,  0.0123729189390591, 
 28/03/2016,  0.0346761129657864,  0.0274773894637311,  0.0103239862958397, 
 29/03/2016,  0.0358691097676181,  0.0289252041865928,  0.0104266450170655, 
 30/03/2016,  0.0414530276783315,  0.0304980382300105,  0.0079408218567516, 
 31/03/2016,  0.0372567427580901,  0.0309781622053815,  0.00854275322087143, 
 01/04/2016,  0.0269290911097673,  0.0247563210928727,  0.00408845577468613, 
 02/04/2016,  0.0245149984160657,  0.0243206379193634,  0.00370065725920142, 
 03/04/2016,  0.0275064856038302,  0.027917850246215,  0.00423050585175431, 
 04/04/2016,  0.0282457990749066,  0.0273075820403521,  0.00383361585138421, 
 05/04/2016,  0.026041915879622,  0.0283631210146666,  0.00505523073750316, 
 06/04/2016,  0.0166422364915413,  0.0251744418840158,  0.00483440308623103, 
 07/04/2016,  0.0170430155615992,  0.0256002272982681,  0.00440957488357816, 
 08/04/2016,  0.0142990620992467,  0.023599340302499,  0.00301638791168102, 
 09/04/2016,  0.00779900390482963,  0.013709835084472,  0.00126042162855978, 
 10/04/2016,  0.00791371228916422,  0.0129359827855051,  0.00115982950953751, 
 11/04/2016,  0.00711748650306296,  0.01041663036732,  0.00123069871100898, 
 12/04/2016,  0.00716213022912789,  0.0084325192386303,  0.00138772614257262, 
 13/04/2016,  0.0115768169467141,  0.0129191163544739,  0.00313732148104314, 
 14/04/2016,  0.00683967557006989,  0.00863109287970158,  0.00265030072537261, 
 15/04/2016,  0.00799026000250317,  0.00902546697326864,  0.00265982039864636, 
 16/04/2016,  0.00511323758178485,  0.00591290784820381,  0.00165020500250053, 
 17/04/2016,  0.00270312530189363,  0.012076500379143,  0.00253712384175213, 
 18/04/2016,  0.00404537882004053,  0.0147730608415132,  0.00454776914583911, 
 19/04/2016,  0.00353409579411956,  0.0149672509745167,  0.00470039181300845, 
 20/04/2016,  0.00352521310730784,  0.0186043563659529,  0.00453567239657666, 
 21/04/2016,  0.00516799162764681,  0.0235629455083978,  0.00633217340568857, 
 22/04/2016,  0.00605886105245403,  0.0254930704526096,  0.00750411511348554, 
 23/04/2016,  0.00685744780977102,  0.0234777139681715,  0.00788790438854325, 
 24/04/2016,  0.0063546814342414,  0.0253499175653815,  0.0096515497087625, 
 25/04/2016,  0.00775228357033041,  0.0282639165015429,  0.0138852585634337, 
 26/04/2016,  0.00772403493316239,  0.0371725841285552,  0.0185660496714541, 
 27/04/2016,  0.0117393140138074,  0.0378437485966497,  0.0207747078321949, 
 28/04/2016,  0.0113219347985806,  0.0353813216689627,  0.0188883401716429, 
 29/04/2016,  0.0123185377272501,  0.0368784862517348,  0.0204599325527176, 
 30/04/2016,  0.0135190438321551,  0.0387286919678866,  0.0212100466475225, 
 01/05/2016,  0.015186127946322,  0.0340757849877286,  0.0198420743930758, 
 02/05/2016,  0.0150398777177225,  0.0316306618144551,  0.0199739704208928, 
 03/05/2016,  0.0130957215799756,  0.0277421562062363,  0.018746559996943, 
 04/05/2016,  0.0121054107354849,  0.0308330225269403,  0.0252686527156465, 
 05/05/2016,  0.0123328950605037,  0.0279910935065165,  0.0250344009711018, 
 06/05/2016,  0.01051918356535,  0.0252823984877124,  0.0209587283009254, 
 07/05/2016,  0.0109486941484112,  0.0223637307527901,  0.0182501693278316, 
 08/05/2016,  0.0106064247673049,  0.0233200635497953,  0.0188163969519665, 
 09/05/2016,  0.0115888094422755,  0.0266282307825,  0.0204505015698469, 
 10/05/2016,  0.0111535799041984,  0.0266065011208144,  0.0203792923945266, 
 11/05/2016,  0.0096066910226954,  0.0310969999505742,  0.020724304304954, 
 12/05/2016,  0.00967100618712147,  0.0311020966160806,  0.0215786439468888, 
 13/05/2016,  0.00571757811104822,  0.0243860410925576,  0.0160629736766533, 
 14/05/2016,  0.00468968727080869,  0.0242684740495255,  0.0168599991981658, 
 15/05/2016,  0.00411967637054752,  0.0238446618968361,  0.0174893948751248, 
 16/05/2016,  0.00401884696896282,  0.0210671200035073,  0.0185546504485763, 
 17/05/2016,  0.00436639335630986,  0.0128103203433048,  0.0158373857554929, 
 18/05/2016,  0.00266596831926713,  0.0110923998124431,  0.0126234265619514, 
 19/05/2016,  0.00271268558196904,  0.0111856707538372,  0.0123946293180481, 
 20/05/2016,  0.0023375625513798,  0.00875155385325334,  0.0136941729381341, 
 21/05/2016,  0.0015830727548473,  0.00562796835716163,  0.010406940478656, 
 22/05/2016,  0.00121661984885992,  0.00429590874370291,  0.00769353860123146, 
