NOTE: Each column in this file (except column 1) contains the empirical marginal probabilities of the bank 
indicated in that column heading going default ---the marginal probabilities computed from the model.
   
  Date ,  HR,  DIA,  SYS 
 21/03/2016,  0.0272917009717575,  0.0395571298666383,  0.0113825185127106, 
 22/03/2016,  0.029018094458672,  0.0267256852857211,  0.00615580281649857, 
 23/03/2016,  0.0258255349443737,  0.027181205067765,  0.0061585228178015, 
 24/03/2016,  0.03264568667573,  0.0253759868138648,  0.00668889072748302, 
 25/03/2016,  0.0352381885856766,  0.0172244748286104,  0.00569603376420882, 
 26/03/2016,  0.0359832919273846,  0.0119344434156669,  0.0063313481697181, 
 27/03/2016,  0.0374737400770877,  0.00971154159838488,  0.00696028510818415, 
 28/03/2016,  0.0464748097238371,  0.0041065525315817,  0.0078344474154946, 
 29/03/2016,  0.0411684073219534,  0.00367194844231857,  0.00927584331536134, 
 30/03/2016,  0.0398078161807955,  0.00399745260074604,  0.00920817569681488, 
 31/03/2016,  0.0397994042628477,  0.00197203322442572,  0.00620498821795307, 
 01/04/2016,  0.0373616438627171,  0.000233057827631821,  0.00176955673941427, 
 02/04/2016,  0.0258896261912802,  0.000286672462569004,  0.0011733459626828, 
 03/04/2016,  0.0254710132837551,  0.000159170254416923,  0.000721924910505344, 
 04/04/2016,  0.0266442720764812,  0.000146475171256734,  0.000662748721537066, 
 05/04/2016,  0.0300032587277356,  0.000355172216986278,  0.00347344354750992, 
 06/04/2016,  0.0346112627693271,  0.000683115060784643,  0.00284419838039038, 
 07/04/2016,  0.040920926642625,  0.000627497929554475,  0.00758272165915948, 
 08/04/2016,  0.0438735693781652,  0.0012481431084623,  0.00980589958733186, 
 09/04/2016,  0.0451106125469307,  0.00269606825767814,  0.0179712482789917, 
 10/04/2016,  0.038022054946589,  0.00254983379219262,  0.0131453152062941, 
 11/04/2016,  0.038523821165464,  0.00168681335424783,  0.0162975121420634, 
 12/04/2016,  0.0431960775016168,  0.00151704726379096,  0.01764699549618, 
 13/04/2016,  0.0446100847750707,  0.0027459174389246,  0.0212625997210234, 
 14/04/2016,  0.0598978982516669,  0.00335764259363591,  0.0200896907367537, 
 15/04/2016,  0.0621400101749182,  0.00412748007408325,  0.0207207120749121, 
 16/04/2016,  0.0617838553330735,  0.00412746773531144,  0.0205191551045012, 
 17/04/2016,  0.0618362008636886,  0.00444001154013351,  0.0205880840292636, 
 18/04/2016,  0.0642713068000679,  0.00728236729388922,  0.0241725051017984, 
 19/04/2016,  0.0672364998861714,  0.0135345715668031,  0.0238503209134392, 
 20/04/2016,  0.0709104060386583,  0.0159363241499373,  0.0254600758093493, 
 21/04/2016,  0.0739090206006274,  0.0165401725198383,  0.0254600696446841, 
 22/04/2016,  0.0721076187326154,  0.0179233846691535,  0.0258366429460359, 
 23/04/2016,  0.0630540711769658,  0.0203317265259195,  0.0374978233567286, 
 24/04/2016,  0.0586046836393919,  0.0256232376992331,  0.0425889439005692, 
